age,job,marital,education,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y
41,services,married,high.school,no,no,cellular,mar,377,6,999,0,nonexistent,-1.8,92.843,-50,5099.1,yes
55,unknown,married,basic.4y,no,yes,cellular,jul,185,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
45,blue-collar,married,basic.9y,no,no,telephone,may,121,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,technician,married,professional.course,no,no,cellular,jul,126,4,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
31,services,married,high.school,no,no,cellular,jul,160,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
53,management,married,university.degree,no,no,cellular,aug,313,4,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
35,technician,single,professional.course,yes,no,cellular,may,141,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
45,blue-collar,divorced,basic.6y,yes,no,cellular,may,219,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
34,housemaid,single,university.degree,no,no,telephone,jun,267,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
42,admin.,married,basic.9y,no,no,telephone,apr,406,3,999,1,failure,-1.8,93.075,-47.1,5099.1,no
36,self-employed,married,basic.9y,yes,yes,cellular,nov,151,3,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
44,admin.,married,high.school,no,no,telephone,may,228,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
50,admin.,divorced,university.degree,yes,no,cellular,aug,73,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
36,admin.,married,university.degree,yes,no,cellular,sep,355,1,999,0,nonexistent,-3.4,92.379,-29.8,5017.5,no
27,technician,married,professional.course,no,no,cellular,jul,102,9,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,management,married,unknown,no,no,telephone,may,97,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
25,technician,single,university.degree,yes,yes,telephone,jun,35,6,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
29,management,married,university.degree,yes,yes,cellular,aug,116,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
44,admin.,married,high.school,no,no,telephone,may,83,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
57,blue-collar,married,unknown,yes,no,telephone,may,473,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
30,admin.,single,high.school,yes,no,cellular,jul,605,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
37,self-employed,married,university.degree,yes,yes,cellular,aug,585,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
57,technician,married,basic.9y,no,no,cellular,jul,94,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,technician,married,professional.course,yes,no,cellular,jul,255,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
54,admin.,married,professional.course,no,no,cellular,nov,1868,2,10,1,success,-1.1,94.767,-50.8,4963.6,yes
58,blue-collar,married,basic.9y,yes,no,cellular,aug,846,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,yes
29,admin.,single,university.degree,yes,no,cellular,aug,158,5,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
60,services,married,high.school,no,no,cellular,aug,73,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
27,unemployed,single,university.degree,no,no,telephone,jun,404,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
30,unemployed,married,high.school,yes,no,cellular,jul,383,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
42,blue-collar,married,basic.4y,no,no,telephone,may,51,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
48,housemaid,married,high.school,no,no,telephone,jun,87,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
35,admin.,single,university.degree,no,no,cellular,aug,167,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
46,blue-collar,married,basic.6y,yes,yes,telephone,may,440,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
57,retired,unknown,basic.4y,no,no,telephone,may,673,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
30,services,married,high.school,no,no,telephone,jun,151,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
28,technician,single,high.school,yes,yes,cellular,apr,48,4,999,1,failure,-1.8,93.075,-47.1,5099.1,no
34,services,married,high.school,yes,no,telephone,may,309,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
42,blue-collar,married,basic.4y,no,no,telephone,jun,236,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
30,admin.,single,university.degree,yes,no,cellular,nov,288,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
27,student,single,basic.9y,yes,no,cellular,aug,111,1,999,0,nonexistent,-1.7,94.027,-38.3,4991.6,no
23,entrepreneur,married,university.degree,yes,no,cellular,aug,87,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
43,blue-collar,married,basic.4y,yes,no,telephone,may,193,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
59,management,married,basic.4y,yes,yes,telephone,may,318,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
31,self-employed,single,university.degree,no,no,cellular,aug,209,1,999,2,failure,-1.7,94.027,-38.3,4991.6,no
43,self-employed,married,basic.9y,no,no,telephone,may,173,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
52,technician,married,high.school,yes,no,telephone,may,503,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
26,housemaid,single,high.school,yes,yes,telephone,jul,127,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
24,blue-collar,married,basic.9y,yes,yes,telephone,may,101,6,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,blue-collar,single,basic.6y,no,no,cellular,nov,370,1,999,1,failure,-0.1,93.2,-42,5195.8,no
59,technician,married,professional.course,no,no,cellular,jun,1207,4,999,1,failure,-1.7,94.055,-39.8,4991.6,yes
28,blue-collar,married,basic.6y,no,no,telephone,may,262,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
37,blue-collar,single,basic.9y,no,no,telephone,may,211,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
46,admin.,married,professional.course,no,no,cellular,apr,609,1,999,1,failure,-1.8,93.075,-47.1,5099.1,no
26,technician,single,university.degree,yes,no,cellular,jul,806,3,6,2,success,-1.7,94.215,-40.3,4991.6,yes
40,management,married,university.degree,yes,no,cellular,aug,77,6,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
56,blue-collar,married,basic.4y,yes,no,cellular,jul,335,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,management,married,university.degree,yes,no,cellular,may,459,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
29,admin.,single,university.degree,yes,yes,telephone,may,266,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
28,blue-collar,single,basic.9y,yes,no,cellular,may,225,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
48,technician,single,unknown,no,no,telephone,may,257,7,999,0,nonexistent,1.1,93.994,-36.4,5191,no
28,unemployed,single,university.degree,yes,no,cellular,may,434,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
33,technician,married,professional.course,no,no,telephone,may,191,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
56,entrepreneur,married,university.degree,yes,yes,telephone,jun,82,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
57,retired,married,basic.9y,no,no,cellular,aug,388,4,999,0,nonexistent,1.4,93.444,-36.1,5228.1,yes
24,admin.,single,high.school,yes,no,telephone,jul,15,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
39,self-employed,married,university.degree,no,no,telephone,may,17,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
40,blue-collar,married,unknown,yes,yes,telephone,may,155,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
54,blue-collar,divorced,unknown,yes,no,telephone,jun,339,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
25,admin.,single,university.degree,no,no,telephone,jun,188,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
36,blue-collar,married,basic.9y,no,no,cellular,may,951,3,999,1,failure,-1.8,92.893,-46.2,5099.1,yes
48,admin.,married,university.degree,yes,no,cellular,nov,288,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
32,admin.,single,university.degree,yes,no,cellular,aug,206,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
48,admin.,married,university.degree,yes,yes,cellular,jul,154,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,technician,married,university.degree,yes,no,telephone,may,72,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
41,admin.,divorced,high.school,no,no,telephone,may,293,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
54,retired,divorced,basic.4y,yes,no,cellular,jul,141,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
29,admin.,single,university.degree,yes,no,cellular,mar,215,1,999,0,nonexistent,-1.8,93.369,-34.8,5008.7,yes
28,blue-collar,single,high.school,yes,no,telephone,jun,102,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
30,admin.,married,university.degree,no,no,telephone,may,178,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
54,admin.,married,university.degree,yes,no,telephone,may,461,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
33,entrepreneur,married,basic.9y,no,no,telephone,may,82,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,blue-collar,married,basic.9y,no,no,cellular,may,204,1,11,1,success,-1.8,92.893,-46.2,5099.1,no
46,housemaid,divorced,basic.6y,yes,no,telephone,jun,143,8,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,admin.,divorced,university.degree,no,no,telephone,jun,50,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,services,married,high.school,no,no,cellular,jul,81,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
33,blue-collar,married,high.school,yes,no,telephone,may,233,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
25,admin.,married,university.degree,no,no,telephone,may,56,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
29,admin.,single,university.degree,yes,no,cellular,may,104,10,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
60,technician,married,professional.course,no,no,telephone,jul,55,15,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
57,services,married,high.school,yes,no,cellular,may,126,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
36,admin.,single,university.degree,no,no,cellular,aug,142,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
54,admin.,married,university.degree,no,no,cellular,jul,9,5,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
25,self-employed,single,university.degree,no,no,telephone,may,247,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
41,entrepreneur,married,university.degree,no,no,telephone,may,130,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
54,management,married,university.degree,yes,no,cellular,apr,336,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
39,blue-collar,divorced,basic.6y,no,no,cellular,may,101,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
55,entrepreneur,divorced,university.degree,no,no,cellular,may,56,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
40,admin.,married,high.school,no,no,telephone,may,160,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,unemployed,married,university.degree,yes,no,telephone,may,424,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
81,retired,married,basic.4y,no,no,cellular,may,617,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,yes
43,technician,divorced,professional.course,yes,no,cellular,may,143,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
34,admin.,married,high.school,yes,no,cellular,jun,238,1,6,2,success,-1.7,94.055,-39.8,4991.6,yes
42,technician,married,high.school,yes,no,cellular,aug,188,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
30,services,married,basic.6y,no,no,cellular,nov,154,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
24,services,single,basic.9y,no,yes,telephone,jun,222,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
51,unknown,married,unknown,yes,no,cellular,aug,10,5,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
42,blue-collar,married,basic.9y,no,no,cellular,may,632,5,10,1,success,-1.8,92.893,-46.2,5099.1,no
51,self-employed,married,basic.4y,no,yes,telephone,may,91,7,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,blue-collar,married,high.school,no,no,cellular,jul,90,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
45,blue-collar,married,basic.4y,yes,yes,cellular,aug,187,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
51,admin.,divorced,university.degree,no,no,telephone,aug,86,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
44,admin.,married,university.degree,no,no,telephone,may,165,6,999,0,nonexistent,1.1,93.994,-36.4,5191,no
52,technician,married,basic.9y,yes,no,cellular,nov,102,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
49,admin.,married,university.degree,yes,no,telephone,may,212,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
49,technician,married,professional.course,yes,no,telephone,may,57,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
52,unknown,married,basic.6y,no,no,telephone,may,54,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
32,entrepreneur,married,university.degree,no,no,cellular,nov,73,4,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
27,services,married,high.school,no,no,cellular,jul,184,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
44,admin.,divorced,high.school,yes,no,cellular,may,173,8,999,1,failure,-1.8,92.893,-46.2,5099.1,no
33,admin.,single,university.degree,no,no,cellular,may,6,7,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
30,services,married,basic.9y,no,no,cellular,jul,70,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,admin.,single,university.degree,yes,no,cellular,jul,96,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
36,blue-collar,married,professional.course,yes,yes,telephone,jun,102,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
49,unemployed,married,high.school,yes,no,cellular,jul,98,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
48,services,single,basic.4y,yes,yes,cellular,may,106,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
48,technician,married,professional.course,yes,no,cellular,aug,336,8,999,0,nonexistent,1.4,93.444,-36.1,5228.1,yes
42,blue-collar,married,basic.4y,no,no,telephone,may,456,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
28,admin.,married,high.school,yes,no,cellular,may,293,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
52,management,married,university.degree,yes,yes,cellular,aug,118,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
23,management,single,university.degree,yes,no,cellular,jul,314,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
36,blue-collar,married,basic.6y,yes,no,telephone,may,167,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,admin.,divorced,university.degree,no,no,cellular,aug,111,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
31,services,divorced,high.school,yes,no,cellular,may,236,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
49,unemployed,married,basic.4y,yes,no,cellular,aug,155,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
36,blue-collar,married,basic.9y,yes,no,cellular,jul,80,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
47,management,divorced,basic.4y,no,no,telephone,may,241,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
31,technician,single,professional.course,unknown,unknown,cellular,aug,202,7,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
46,entrepreneur,married,professional.course,no,no,telephone,jun,88,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
54,blue-collar,married,basic.9y,yes,no,cellular,aug,439,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
35,admin.,married,university.degree,no,no,cellular,may,322,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
37,admin.,divorced,high.school,no,no,telephone,may,51,10,999,0,nonexistent,1.1,93.994,-36.4,5191,no
44,blue-collar,married,basic.9y,yes,no,telephone,jun,147,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
30,unemployed,married,high.school,no,no,cellular,may,417,1,3,1,success,-1.8,92.893,-46.2,5099.1,yes
33,admin.,single,high.school,yes,no,cellular,jul,498,5,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
57,services,divorced,unknown,no,no,cellular,may,405,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
39,admin.,single,unknown,no,yes,telephone,may,219,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,unemployed,married,basic.4y,no,no,cellular,may,117,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
32,services,married,high.school,unknown,unknown,telephone,may,72,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
29,technician,single,university.degree,no,no,cellular,may,68,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
35,admin.,divorced,high.school,yes,yes,telephone,may,82,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
47,admin.,married,high.school,no,no,cellular,may,99,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
37,management,married,university.degree,yes,no,cellular,nov,252,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
35,technician,single,university.degree,no,no,cellular,apr,712,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
37,self-employed,married,basic.9y,yes,yes,cellular,jul,171,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
36,technician,married,high.school,yes,no,cellular,aug,112,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
50,admin.,married,basic.9y,no,no,cellular,aug,84,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
30,admin.,single,university.degree,no,no,cellular,aug,135,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
33,blue-collar,married,basic.9y,yes,no,cellular,jul,132,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
37,admin.,single,high.school,no,yes,cellular,jul,223,6,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
45,self-employed,divorced,university.degree,no,yes,cellular,may,133,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
30,admin.,single,university.degree,no,no,cellular,nov,258,2,999,1,failure,-0.1,93.2,-42,5195.8,no
51,management,divorced,university.degree,no,no,cellular,may,345,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
49,self-employed,single,basic.9y,no,no,telephone,may,58,10,999,0,nonexistent,1.1,93.994,-36.4,5191,no
31,technician,single,university.degree,yes,no,cellular,aug,958,5,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
40,admin.,single,university.degree,yes,no,cellular,jul,250,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
41,technician,married,professional.course,no,yes,cellular,aug,898,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
58,retired,married,basic.4y,yes,no,cellular,apr,185,1,2,1,success,-1.8,93.075,-47.1,5099.1,no
49,blue-collar,married,basic.4y,yes,no,telephone,may,282,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
39,technician,divorced,professional.course,yes,no,telephone,may,135,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
48,technician,married,basic.6y,no,yes,telephone,may,175,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
50,entrepreneur,married,basic.4y,no,no,cellular,jul,235,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
54,blue-collar,married,unknown,yes,no,cellular,aug,99,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,blue-collar,married,unknown,no,yes,telephone,may,181,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
51,blue-collar,married,basic.4y,no,no,cellular,aug,132,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
36,admin.,single,university.degree,no,no,telephone,may,117,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,blue-collar,married,basic.6y,yes,no,cellular,nov,372,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
44,admin.,married,high.school,no,no,cellular,aug,126,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
43,blue-collar,married,basic.4y,no,yes,cellular,may,69,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
30,technician,single,university.degree,no,no,cellular,aug,183,7,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
41,technician,divorced,basic.4y,yes,no,telephone,may,270,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
27,management,single,university.degree,yes,no,telephone,may,134,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
45,blue-collar,married,high.school,yes,yes,cellular,nov,449,2,5,3,success,-1.1,94.767,-50.8,4963.6,yes
26,admin.,single,high.school,yes,no,telephone,may,160,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,technician,married,professional.course,unknown,unknown,telephone,may,155,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
24,student,single,high.school,no,no,cellular,jul,115,1,999,1,failure,-2.9,92.469,-33.6,5076.2,no
46,management,married,university.degree,yes,no,cellular,nov,205,6,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
61,blue-collar,married,basic.6y,yes,yes,cellular,may,403,1,3,2,success,-1.8,93.876,-40,5008.7,yes
